query acc.ver,subject acc.ver,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score,% positives
seq_68_iron_aquisition-siderophore_transport,WP_002866477.1,98.974,390,4,0,1,390,1,390,0.0,763.0,99.49
seq_68_iron_aquisition-siderophore_transport,ETN90573.1,98.792,331,4,0,60,390,1,331,0.0,650.0,99.4
seq_68_iron_aquisition-siderophore_transport,ETN90572.1,92.5,40,3,0,1,40,1,40,1.91e-19,79.0,100.0
seq_69_iron_aquisition-siderophore_transport,WP_002858539.1,99.688,641,2,0,1,641,1,641,0.0,1282.0,99.84
seq_69_iron_aquisition-siderophore_transport,WP_011049744.1,99.688,641,2,0,1,641,1,641,0.0,1280.0,99.84
seq_69_iron_aquisition-siderophore_transport,WP_002856958.1,98.908,641,7,0,1,641,1,641,0.0,1271.0,99.38
seq_69_iron_aquisition-siderophore_transport,WP_002866478.1,98.44,641,10,0,1,641,1,641,0.0,1268.0,99.38
seq_69_iron_aquisition-siderophore_transport,WP_002860103.1,47.17,212,109,1,1,212,6,214,2.7700000000000002e-59,196.0,69.81
seq_69_iron_aquisition-siderophore_transport,ADN91790.1,47.17,212,109,1,1,212,5,213,2.9200000000000003e-59,196.0,69.81
seq_69_iron_aquisition-siderophore_transport,WP_079254165.1,46.698,212,110,1,1,212,6,214,1.0800000000000001e-58,194.0,69.34
seq_69_iron_aquisition-siderophore_transport,ABV53162.1,46.698,212,110,1,1,212,5,213,1.3200000000000001e-58,194.0,69.34
seq_69_iron_aquisition-siderophore_transport,WP_011050014.1,46.698,212,110,1,1,212,6,214,1.53e-58,194.0,69.34
seq_69_iron_aquisition-siderophore_transport,WP_002865902.1,36.864,236,134,5,1,224,1,233,1.9000000000000002e-36,134.0,58.9
seq_69_iron_aquisition-siderophore_transport,WP_002853259.1,36.864,236,134,5,1,224,1,233,3.58e-36,134.0,58.9
seq_69_iron_aquisition-siderophore_transport,AAW35106.1,37.615,218,130,4,4,218,6,220,3.55e-35,131.0,58.72
seq_69_iron_aquisition-siderophore_transport,WP_002856849.1,33.333,312,176,9,1,285,1,307,9.51e-35,132.0,54.49
seq_69_iron_aquisition-siderophore_transport,WP_002893140.1,33.333,312,176,9,1,285,1,307,1.2499999999999999e-34,132.0,54.49
seq_69_iron_aquisition-siderophore_transport,WP_002852619.1,33.333,312,176,9,1,285,1,307,1.2499999999999999e-34,132.0,54.49
seq_69_iron_aquisition-siderophore_transport,WP_002856856.1,36.245,229,142,3,1,227,1,227,1.49e-34,129.0,59.39
seq_69_iron_aquisition-siderophore_transport,ABV52041.1,37.156,218,131,4,4,218,6,220,1.65e-34,129.0,58.72
seq_69_iron_aquisition-siderophore_transport,AAA02918.1,36.441,236,135,5,1,224,1,233,1.9099999999999999e-34,129.0,58.05
seq_69_iron_aquisition-siderophore_transport,WP_011049810.1,36.564,227,140,3,1,225,1,225,2.3199999999999997e-34,128.0,59.47
seq_69_iron_aquisition-siderophore_transport,WP_002858600.1,37.156,218,131,4,4,218,6,220,2.38e-34,129.0,58.72
seq_69_iron_aquisition-siderophore_transport,WP_002877347.1,36.123,227,141,3,1,225,1,225,3.58e-34,128.0,59.47
seq_69_iron_aquisition-siderophore_transport,WP_002858785.1,36.123,227,141,3,1,225,1,225,4.53e-34,127.0,59.47
seq_69_iron_aquisition-siderophore_transport,WP_002866826.1,35.443,237,125,6,1,216,1,230,2.67e-33,129.0,53.59
seq_69_iron_aquisition-siderophore_transport,ETJ84600.1,32.997,297,167,9,16,285,1,292,1.44e-31,122.0,54.21
seq_69_iron_aquisition-siderophore_transport,WP_012006736.1,36.41,195,117,2,16,209,17,205,6.15e-31,118.0,55.9
seq_69_iron_aquisition-siderophore_transport,WP_002856386.1,40.11,182,105,4,16,195,18,197,1.1299999999999999e-30,117.0,59.89
seq_69_iron_aquisition-siderophore_transport,WP_002853534.1,40.11,182,105,4,16,195,18,197,1.1299999999999999e-30,117.0,59.89
seq_69_iron_aquisition-siderophore_transport,WP_002867385.1,35.897,195,118,2,16,209,17,205,1.0800000000000001e-27,108.0,56.92
seq_69_iron_aquisition-siderophore_transport,WP_010891917.1,35.897,195,118,2,16,209,17,205,2.61e-27,107.0,56.41
seq_69_iron_aquisition-siderophore_transport,WP_002852807.1,35.897,195,118,2,16,209,17,205,2.96e-27,107.0,56.41
seq_69_iron_aquisition-siderophore_transport,WP_002867742.1,37.688,199,112,6,24,219,25,214,1.09e-26,108.0,56.28
seq_69_iron_aquisition-siderophore_transport,WP_002854406.1,37.688,199,112,6,24,219,25,214,1.3e-26,108.0,56.28
seq_69_iron_aquisition-siderophore_transport,WP_011812693.1,33.475,236,124,6,1,235,2,205,2.32e-26,107.0,53.39
seq_69_iron_aquisition-siderophore_transport,WP_010891842.1,33.475,236,124,6,1,235,2,205,2.4600000000000002e-26,107.0,53.39
seq_69_iron_aquisition-siderophore_transport,ETJ83153.1,33.475,236,124,6,1,235,1,204,2.4600000000000002e-26,107.0,53.39
seq_69_iron_aquisition-siderophore_transport,AHK51526.1,33.475,236,124,6,1,235,1,204,2.7300000000000003e-26,107.0,53.39
seq_69_iron_aquisition-siderophore_transport,WP_072238660.1,33.475,236,124,6,1,235,2,205,6.01e-26,106.0,53.39
seq_69_iron_aquisition-siderophore_transport,ABV51766.1,33.475,236,124,6,1,235,1,204,6.670000000000001e-26,106.0,53.39
seq_69_iron_aquisition-siderophore_transport,WP_004308379.1,35.294,204,122,3,19,220,20,215,2.16e-25,104.0,53.43
seq_69_iron_aquisition-siderophore_transport,WP_002816233.1,35.294,204,122,3,19,220,20,215,4.08e-25,103.0,53.43
seq_69_iron_aquisition-siderophore_transport,WP_002776579.1,32.719,217,138,3,4,218,6,216,2.2399999999999998e-23,99.4,57.6
seq_69_iron_aquisition-siderophore_transport,WP_002831397.1,32.258,217,139,3,4,218,6,216,7.29e-23,97.8,57.14
seq_69_iron_aquisition-siderophore_transport,WP_002851414.1,34.314,204,116,5,5,198,6,201,9e-23,95.5,50.98
seq_69_iron_aquisition-siderophore_transport,WP_002868882.1,33.816,207,113,5,5,198,6,201,1.5100000000000001e-22,94.7,50.24
seq_69_iron_aquisition-siderophore_transport,WP_002860093.1,34.314,204,116,5,5,198,6,201,2.52e-22,94.0,50.49
seq_69_iron_aquisition-siderophore_transport,WP_002866848.1,33.824,204,117,5,5,198,6,201,3.42e-22,93.6,50.98
seq_69_iron_aquisition-siderophore_transport,WP_002793288.1,32.258,217,139,3,4,218,6,216,3.64e-22,95.9,57.14
seq_69_iron_aquisition-siderophore_transport,WP_002877063.1,31.308,214,123,6,12,214,360,560,2.4000000000000003e-21,95.9,55.61
seq_69_iron_aquisition-siderophore_transport,WP_002869380.1,30.841,214,124,6,12,214,360,560,4.19e-21,95.1,55.61
seq_69_iron_aquisition-siderophore_transport,WP_002858308.1,30.841,214,124,6,12,214,360,560,4.5000000000000004e-21,95.1,55.14
seq_69_iron_aquisition-siderophore_transport,WP_002852830.1,30.841,214,124,6,12,214,364,564,4.730000000000001e-21,94.7,55.14
seq_69_iron_aquisition-siderophore_transport,AAW34617.1,32.857,210,133,3,11,218,1,204,1.14e-20,90.9,57.14
seq_69_iron_aquisition-siderophore_transport,WP_002866772.1,30.396,227,148,5,1,222,1,222,2.04e-20,89.0,52.42
seq_69_iron_aquisition-siderophore_transport,WP_002867308.1,30.396,227,148,5,1,222,1,222,2.33e-20,88.6,51.98
seq_69_iron_aquisition-siderophore_transport,WP_002856278.1,30.396,227,148,5,1,222,1,222,2.64e-20,88.6,51.98
seq_69_iron_aquisition-siderophore_transport,WP_002858409.1,29.956,227,149,5,1,222,1,222,3.61e-20,88.2,51.98
seq_69_iron_aquisition-siderophore_transport,WP_002867213.1,30.435,207,134,5,12,214,360,560,3.75e-20,92.0,56.52
seq_69_iron_aquisition-siderophore_transport,WP_014516904.1,30.263,228,121,8,16,228,18,222,4.76e-20,88.6,53.07
seq_69_iron_aquisition-siderophore_transport,WP_002866752.1,30.131,229,120,8,16,228,18,222,1.33e-19,87.0,53.28
seq_69_iron_aquisition-siderophore_transport,WP_010891839.1,31.004,229,118,9,16,228,18,222,3.14e-19,86.3,54.15
seq_69_iron_aquisition-siderophore_transport,WP_002872129.1,30.568,229,119,9,16,228,18,222,4.88e-19,85.5,54.15
seq_69_iron_aquisition-siderophore_transport,WP_009881802.1,30.568,229,119,9,16,228,18,222,1.01e-18,84.7,53.71
seq_69_iron_aquisition-siderophore_transport,WP_002776307.1,32.836,201,123,6,12,206,13,207,3.5e-18,82.0,52.24
seq_69_iron_aquisition-siderophore_transport,WP_002869430.1,29.614,233,144,4,4,219,5,234,9.06e-18,81.3,48.07
seq_69_iron_aquisition-siderophore_transport,WP_002853599.1,29.614,233,144,4,4,219,5,234,9.24e-18,81.3,47.64
seq_69_iron_aquisition-siderophore_transport,WP_002851136.1,28.889,225,141,6,1,214,1,217,1.18e-17,80.9,52.44
seq_69_iron_aquisition-siderophore_transport,WP_011049869.1,29.614,233,144,4,4,219,5,234,1.25e-17,80.9,47.64
seq_69_iron_aquisition-siderophore_transport,WP_002856079.1,30.0,210,128,6,16,214,16,217,1.38e-17,80.9,53.33
seq_69_iron_aquisition-siderophore_transport,WP_010891867.1,32.02,203,126,6,12,208,13,209,1.46e-17,80.5,52.22
seq_69_iron_aquisition-siderophore_transport,WP_002866594.1,30.0,210,128,6,16,214,16,217,1.49e-17,80.5,53.33
seq_69_iron_aquisition-siderophore_transport,WP_002886581.1,29.524,210,129,6,16,214,16,217,4.39e-17,79.3,53.33
seq_69_iron_aquisition-siderophore_transport,WP_002852992.1,29.185,233,145,4,4,219,5,234,9.54e-17,78.2,47.21
seq_69_iron_aquisition-siderophore_transport,AAW34561.1,28.283,198,138,2,20,216,25,219,1.05e-16,77.8,53.03
seq_69_iron_aquisition-siderophore_transport,WP_002855252.1,28.283,198,138,2,20,216,22,216,1.23e-16,77.4,53.03
seq_69_iron_aquisition-siderophore_transport,AHK56919.1,28.283,198,138,2,20,216,30,224,1.23e-16,77.8,53.03
seq_69_iron_aquisition-siderophore_transport,WP_002860769.1,26.695,236,146,5,4,222,333,558,6.11e-16,79.0,50.0
seq_69_iron_aquisition-siderophore_transport,WP_002858782.1,26.695,236,146,5,4,222,333,558,7.94e-16,78.6,50.0
seq_69_iron_aquisition-siderophore_transport,AAW56184.1,36.8,125,69,4,95,217,1,117,1.44e-13,65.5,56.8
seq_69_iron_aquisition-siderophore_transport,WP_002852965.1,29.5,200,127,4,1,196,1,190,1.45e-13,68.2,50.0
seq_69_iron_aquisition-siderophore_transport,EAQ72193.2,29.0,200,128,4,1,196,2,191,5.05e-13,66.6,49.5
seq_69_iron_aquisition-siderophore_transport,WP_002869429.1,29.0,200,128,4,1,196,1,190,5.62e-13,66.6,49.5
seq_69_iron_aquisition-siderophore_transport,ETJ81816.1,33.333,99,60,1,4,102,6,98,1.22e-11,59.7,56.57
seq_69_iron_aquisition-siderophore_transport,WP_002868367.1,26.818,220,145,7,1,215,1,209,1.26e-11,63.9,50.45
seq_69_iron_aquisition-siderophore_transport,WP_012006789.1,28.767,219,142,8,1,215,1,209,1.28e-11,63.9,51.6
seq_69_iron_aquisition-siderophore_transport,WP_002867877.1,26.818,220,145,7,1,215,1,209,1.65e-11,63.5,50.45
seq_69_iron_aquisition-siderophore_transport,ETJ82550.1,31.527,203,108,8,1,196,1,179,8.56e-11,61.2,50.74
seq_69_iron_aquisition-siderophore_transport,WP_002856890.1,31.683,202,109,7,1,196,330,508,1.78e-10,61.6,49.5
seq_69_iron_aquisition-siderophore_transport,WP_002856890.1,24.818,274,141,11,9,239,11,262,1.61e-06,48.9,43.43
seq_69_iron_aquisition-siderophore_transport,WP_002796878.1,24.336,226,125,6,1,196,1,210,3.29e-08,53.9,43.81
seq_69_iron_aquisition-siderophore_transport,WP_002796878.1,25.592,211,129,7,9,214,322,509,9.63e-08,52.4,46.45
seq_69_iron_aquisition-siderophore_transport,WP_002866019.1,24.336,226,125,6,1,196,1,210,5.3e-08,53.5,43.81
seq_69_iron_aquisition-siderophore_transport,WP_002866019.1,25.592,211,129,8,9,214,322,509,1.38e-07,52.0,47.87
seq_69_iron_aquisition-siderophore_transport,WP_002858735.1,26.066,211,128,8,9,214,322,509,8.46e-08,52.8,47.87
seq_69_iron_aquisition-siderophore_transport,WP_002858735.1,24.336,226,125,6,1,196,1,210,1.1e-07,52.4,43.36
seq_69_iron_aquisition-siderophore_transport,WP_011049804.1,30.108,186,102,6,16,196,346,508,3.7e-07,50.8,48.39
seq_69_iron_aquisition-siderophore_transport,WP_011049804.1,23.913,276,141,10,9,239,11,262,7.48e-07,49.7,43.84
seq_69_iron_aquisition-siderophore_transport,ETJ82665.1,24.793,242,128,8,9,214,11,234,7.06e-07,49.3,42.15
seq_69_iron_aquisition-siderophore_transport,WP_002852425.1,29.57,186,103,6,16,196,346,508,1.83e-06,48.5,47.85
seq_69_iron_aquisition-siderophore_transport,WP_002852425.1,23.592,284,148,10,1,239,3,262,2.86e-06,47.8,43.31
seq_69_iron_aquisition-siderophore_transport,WP_002865923.1,24.542,273,143,10,9,239,11,262,1.99e-06,48.5,42.86
seq_69_iron_aquisition-siderophore_transport,WP_002865923.1,29.412,187,102,7,16,196,346,508,3.64e-06,47.8,49.2
seq_69_iron_aquisition-siderophore_transport,ETJ81817.1,36.0,100,62,2,121,218,1,100,3.53e-06,46.2,63.0
seq_69_iron_aquisition-siderophore_transport,AAX99097.1,33.871,62,41,0,1,62,1,62,1.37e-05,42.4,58.06
seq_69_iron_aquisition-siderophore_transport,WP_002867790.1,35.484,62,31,1,4,56,29,90,0.004,37.7,54.84
seq_69_iron_aquisition-siderophore_transport,WP_002865879.1,35.484,62,31,1,4,56,29,90,0.005,37.4,54.84
seq_69_iron_aquisition-siderophore_transport,WP_002858743.1,35.484,62,31,1,4,56,29,90,0.008,37.0,54.84
seq_69_iron_aquisition-siderophore_transport,AAW35050.1,47.5,40,21,0,17,56,11,50,0.009,36.6,65.0
seq_70_iron_aquisition-siderophore_transport,EAQ73281.2,94.556,349,12,1,1,349,1,342,0.0,661.0,95.13
seq_70_iron_aquisition-siderophore_transport,ABV52018.1,94.627,335,11,1,15,349,1,328,0.0,639.0,95.82
seq_70_iron_aquisition-siderophore_transport,ETJ84331.1,94.328,335,12,1,15,349,1,328,0.0,636.0,95.22
seq_70_iron_aquisition-siderophore_transport,WP_032603130.1,94.833,329,10,1,21,349,1,322,0.0,629.0,95.74
seq_70_iron_aquisition-siderophore_transport,WP_030123215.1,94.529,329,11,1,21,349,1,322,0.0,626.0,95.14
seq_70_iron_aquisition-siderophore_transport,WP_010891883.1,39.483,271,144,6,28,293,4,259,9.69e-57,193.0,62.36
seq_70_iron_aquisition-siderophore_transport,WP_011049775.1,39.114,271,145,6,28,293,4,259,3.07e-56,192.0,62.36
seq_70_iron_aquisition-siderophore_transport,WP_002866591.1,34.94,166,86,6,23,178,8,161,6.41e-14,70.5,50.6
seq_70_iron_aquisition-siderophore_transport,WP_011050005.1,35.329,167,84,7,23,178,11,164,6.88e-14,70.5,50.9
seq_70_iron_aquisition-siderophore_transport,WP_002868835.1,34.337,166,87,6,23,178,8,161,3.85e-13,68.2,50.0
seq_70_iron_aquisition-siderophore_transport,WP_002851294.1,34.94,166,86,7,23,178,8,161,2.46e-12,65.5,48.8
seq_71_iron_aquisition-siderophore_transport,ABV52018.1,94.156,308,18,0,2,309,383,690,0.0,606.0,97.08
seq_71_iron_aquisition-siderophore_transport,WP_032603130.1,94.156,308,18,0,2,309,377,684,0.0,606.0,97.08
seq_71_iron_aquisition-siderophore_transport,ETJ84331.1,94.156,308,18,0,2,309,383,690,0.0,584.0,96.1
seq_71_iron_aquisition-siderophore_transport,EAQ73281.2,94.156,308,18,0,2,309,397,704,0.0,584.0,96.1
seq_71_iron_aquisition-siderophore_transport,WP_030123215.1,94.156,308,18,0,2,309,377,684,0.0,584.0,96.1
seq_71_iron_aquisition-siderophore_transport,WP_011049775.1,34.7,317,189,7,1,309,390,696,4.22e-51,177.0,54.89
seq_71_iron_aquisition-siderophore_transport,WP_010891883.1,34.076,314,195,6,1,309,390,696,4.7100000000000005e-50,174.0,55.1
seq_71_iron_aquisition-siderophore_transport,WP_002858692.1,25.342,146,81,5,187,309,615,755,0.029,33.5,41.1
seq_71_iron_aquisition-siderophore_transport,WP_011049607.1,25.342,146,81,5,187,309,615,755,0.031,33.5,41.1
seq_72_iron_aquisition-siderophore_transport_potential,WP_002859784.1,98.842,259,3,0,1,259,1,259,0.0,512.0,99.61
seq_72_iron_aquisition-siderophore_transport_potential,WP_002867816.1,98.842,259,3,0,1,259,1,259,0.0,511.0,99.23
seq_72_iron_aquisition-siderophore_transport_potential,WP_002876984.1,98.069,259,5,0,1,259,1,259,0.0,508.0,98.84
seq_72_iron_aquisition-siderophore_transport_potential,WP_012006621.1,97.683,259,6,0,1,259,1,259,0.0,506.0,98.46
seq_72_iron_aquisition-siderophore_transport_potential,WP_002868764.1,97.297,259,7,0,1,259,1,259,0.0,506.0,98.84
seq_73_iron_aquisition-siderophore_transport,WP_014516905.1,97.973,296,6,0,1,296,1,296,0.0,592.0,99.32
seq_73_iron_aquisition-siderophore_transport,WP_002864655.1,97.635,296,7,0,1,296,1,296,0.0,590.0,99.32
seq_73_iron_aquisition-siderophore_transport,WP_011049595.1,97.297,296,8,0,1,296,1,296,0.0,590.0,99.66
seq_73_iron_aquisition-siderophore_transport,WP_002858739.1,96.959,296,9,0,1,296,1,296,0.0,588.0,99.32
seq_73_iron_aquisition-siderophore_transport,WP_002866753.1,97.635,296,5,1,1,296,1,294,0.0,584.0,98.65
seq_73_iron_aquisition-siderophore_transport,ETN90170.1,96.847,222,7,0,75,296,1,222,2.76e-161,445.0,99.1
seq_73_iron_aquisition-siderophore_transport,ETN90171.1,95.556,45,2,0,1,45,1,45,1.61e-23,88.6,97.78
seq_74_iron_aquisition-siderophore_transport,WP_002866477.1,100.0,390,0,0,1,390,1,390,0.0,773.0,100.0
seq_74_iron_aquisition-siderophore_transport,WP_002868903.1,98.974,390,4,0,1,390,1,390,0.0,769.0,100.0
seq_74_iron_aquisition-siderophore_transport,WP_002852311.1,98.974,390,4,0,1,390,1,390,0.0,764.0,99.74
seq_74_iron_aquisition-siderophore_transport,ETN90573.1,99.396,331,2,0,60,390,1,331,0.0,655.0,100.0
seq_74_iron_aquisition-siderophore_transport,ETN90572.1,92.5,40,3,0,1,40,1,40,2.05e-19,78.6,100.0
seq_75_iron_aquisition-siderophore_transport,WP_002866478.1,99.688,641,2,0,1,641,1,641,0.0,1280.0,99.69
seq_75_iron_aquisition-siderophore_transport,WP_002856958.1,99.22,641,5,0,1,641,1,641,0.0,1277.0,99.69
seq_75_iron_aquisition-siderophore_transport,WP_002858539.1,98.752,641,8,0,1,641,1,641,0.0,1273.0,99.53
seq_75_iron_aquisition-siderophore_transport,WP_011049744.1,98.752,641,8,0,1,641,1,641,0.0,1272.0,99.53
seq_75_iron_aquisition-siderophore_transport,WP_002860103.1,47.17,212,109,1,1,212,6,214,4.21e-59,195.0,69.81
seq_75_iron_aquisition-siderophore_transport,ADN91790.1,47.17,212,109,1,1,212,5,213,4.3e-59,195.0,69.81
seq_75_iron_aquisition-siderophore_transport,ABV53162.1,46.698,212,110,1,1,212,5,213,1.75e-58,193.0,69.34
seq_75_iron_aquisition-siderophore_transport,WP_079254165.1,46.698,212,110,1,1,212,6,214,1.75e-58,193.0,69.34
seq_75_iron_aquisition-siderophore_transport,WP_011050014.1,46.698,212,110,1,1,212,6,214,2.39e-58,193.0,69.34
seq_75_iron_aquisition-siderophore_transport,WP_002865902.1,36.441,236,135,5,1,224,1,233,6.41e-36,133.0,58.47
seq_75_iron_aquisition-siderophore_transport,WP_002853259.1,36.441,236,135,5,1,224,1,233,1.28e-35,132.0,58.47
seq_75_iron_aquisition-siderophore_transport,AAW35106.1,38.073,218,129,4,4,218,6,220,1.37e-35,132.0,58.72
seq_75_iron_aquisition-siderophore_transport,WP_002856849.1,33.654,312,175,9,1,285,1,307,3.14e-35,134.0,53.85
seq_75_iron_aquisition-siderophore_transport,WP_002856856.1,36.681,229,141,3,1,227,1,227,3.16e-35,131.0,58.95
seq_75_iron_aquisition-siderophore_transport,WP_002852619.1,33.654,312,175,9,1,285,1,307,3.23e-35,134.0,53.85
seq_75_iron_aquisition-siderophore_transport,WP_002893140.1,33.654,312,175,9,1,285,1,307,3.6300000000000004e-35,133.0,53.85
seq_75_iron_aquisition-siderophore_transport,WP_011049810.1,37.004,227,139,3,1,225,1,225,5.71e-35,130.0,59.03
seq_75_iron_aquisition-siderophore_transport,ABV52041.1,37.615,218,130,4,4,218,6,220,5.93e-35,130.0,58.72
seq_75_iron_aquisition-siderophore_transport,WP_002877347.1,36.564,227,140,3,1,225,1,225,7.15e-35,130.0,59.03
seq_75_iron_aquisition-siderophore_transport,WP_002858600.1,37.615,218,130,4,4,218,6,220,9.01e-35,130.0,58.72
seq_75_iron_aquisition-siderophore_transport,WP_002858785.1,36.564,227,140,3,1,225,1,225,9.23e-35,129.0,59.03
seq_75_iron_aquisition-siderophore_transport,AAA02918.1,36.017,236,136,5,1,224,1,233,6.51e-34,127.0,57.63
seq_75_iron_aquisition-siderophore_transport,WP_002866826.1,34.599,237,127,6,1,216,1,230,1.51e-32,127.0,53.16
seq_75_iron_aquisition-siderophore_transport,ETJ84600.1,33.333,297,166,9,16,285,1,292,4.4400000000000004e-32,124.0,53.54
seq_75_iron_aquisition-siderophore_transport,WP_002856386.1,39.56,182,106,4,16,195,18,197,1.31e-29,114.0,58.79
seq_75_iron_aquisition-siderophore_transport,WP_002853534.1,39.56,182,106,4,16,195,18,197,1.31e-29,114.0,58.79
seq_75_iron_aquisition-siderophore_transport,WP_012006736.1,35.385,195,119,2,16,209,17,205,2.3800000000000002e-29,113.0,54.87
seq_75_iron_aquisition-siderophore_transport,WP_002867385.1,35.385,195,119,2,16,209,17,205,1.05e-26,105.0,55.9
seq_75_iron_aquisition-siderophore_transport,WP_002867742.1,36.683,199,114,5,24,219,25,214,2.78e-26,107.0,55.28
seq_75_iron_aquisition-siderophore_transport,WP_010891917.1,35.385,195,119,2,16,209,17,205,2.86e-26,104.0,55.38
seq_75_iron_aquisition-siderophore_transport,WP_002852807.1,35.385,195,119,2,16,209,17,205,3.28e-26,104.0,55.38
seq_75_iron_aquisition-siderophore_transport,WP_002854406.1,36.683,199,114,5,24,219,25,214,3.43e-26,106.0,55.28
seq_75_iron_aquisition-siderophore_transport,WP_011812693.1,32.627,236,126,6,1,235,2,205,4.5600000000000003e-26,106.0,52.97
seq_75_iron_aquisition-siderophore_transport,WP_010891842.1,32.627,236,126,6,1,235,2,205,5.410000000000001e-26,106.0,52.97
seq_75_iron_aquisition-siderophore_transport,ETJ83153.1,32.627,236,126,6,1,235,1,204,5.460000000000001e-26,106.0,52.97
seq_75_iron_aquisition-siderophore_transport,AHK51526.1,32.627,236,126,6,1,235,1,204,5.89e-26,106.0,52.97
seq_75_iron_aquisition-siderophore_transport,WP_072238660.1,33.051,236,125,6,1,235,2,205,1.45e-25,105.0,52.97
seq_75_iron_aquisition-siderophore_transport,ABV51766.1,33.051,236,125,6,1,235,1,204,1.52e-25,105.0,52.97
seq_75_iron_aquisition-siderophore_transport,WP_004308379.1,35.294,204,122,3,19,220,20,215,9.77e-25,102.0,52.94
seq_75_iron_aquisition-siderophore_transport,WP_002816233.1,35.294,204,122,3,19,220,20,215,1.97e-24,101.0,52.94
seq_75_iron_aquisition-siderophore_transport,WP_002851414.1,34.314,204,116,5,5,198,6,201,4.89e-23,96.3,51.47
seq_75_iron_aquisition-siderophore_transport,WP_002776579.1,32.727,220,134,4,4,218,6,216,5.35e-23,98.2,56.82
seq_75_iron_aquisition-siderophore_transport,WP_002868882.1,33.816,207,113,5,5,198,6,201,9.26e-23,95.5,50.24
